"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"J2","Screw_Terminal_01x08","TerminalBlock_Phoenix_MPT-0,5-8-2.54_1x08_P2.54mm_Horizontal",114.808000,-96.012000,0.000000,top
